"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","edu","hispanic","race_1","race_2","race_3","race_4","race_5","race_6","race_6_TEXT","sex","income","state","age","reltrad","reltrad_14_TEXT","protestant_denom","protestant_denom_16_TEXT","baptist_church","baptist_church_11_TEXT","methodist_church","methodist_church_6_TEXT","nondenom_church","nondenom_church_6_TEXT","lutheran_church","lutheran_church_5_TEXT","presbyterian_church","presbyterian_church_7_TEXT","pentecostal_church","pentecostal_church_10_TEXT","episc_church","episc_church_5_TEXT","christian_church","christian_church_4_TEXT","congr_church","congr_church_4_TEXT","holiness_church","holiness_church_7_TEXT","reformed_church","reformed_church_3_TEXT","adventist_church","adventist_church_4_TEXT","catholic_church","catholic_church_6_TEXT","mormon_church","mormon_church_3_TEXT","orthodox_church","orthodox_church_7_TEXT","jewish_group_","jewish_group__5_TEXT","muslim","muslim_4_TEXT","buddhist","buddhist_4_TEXT","hindu","hindu_4_TEXT","ideology","partyid7_","Q146","Q51","Q52","Q119","Q92","Q93","Q94","Q95","Q104","Q104_DO_1","Q104_DO_2","Q104_DO_3","Q104_DO_4","Q106","Q106_DO_1","Q106_DO_2","Q106_DO_3","Q106_DO_4","Q105","Q105_DO_1","Q105_DO_2","Q105_DO_3","Q105_DO_4","Q165","Q57","Q56","Q121","Q69","Q72","Q73","Q74","Q75","Q76","Q70","Q71","Q77","Q78","Q79","Q80","Q81","Q82","Q83","Q84","Q85","Q86","Q87","Q88","Q89","Q90","Q136","Q157","Q155","Q137","Q148","Q138","Q150","Q151","Q152","Q153","Q166","commitment_Israel","proportion_Zionist","SC0","opp","QPMID","Q_TotalDuration","Q_RecaptchaScore","Q_BallotBoxStuffing","Q_RelevantIDFraudScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","transaction_id","SVID","region","reindex","gc","term","score_state","tg","pureSpectrumRedirectUrl","pureSpectrumSignatureValue","Countryfavorability_DO_Q93","Countryfavorability_DO_Q94","Countryfavorability_DO_Q92","Countryfavorability_DO_Q95","Countryfavorability_DO_Q91","Conflictknowledge_DO_Q103","Conflictknowledge_DO_Q104","Conflictknowledge_DO_Q106","Conflictknowledge_DO_Q105","Conflictknowledge_DO_Q165","PoliticalViews_DO_Q57","PoliticalViews_DO_Q56","PoliticalViews_DO_Q140","Treatments_DO_historic_religious","Treatments_DO_Q125","Treatments_DO_security_democracy","Treatments_DO_hr_double_standard","Treatments_DO_Q143","Treatments_DO_technology_leader","Treatments_DO_safety_persecution","Anti_IsraelSentiment_DO_Q72","Anti_IsraelSentiment_DO_Q147","Anti_IsraelSentiment_DO_Q69","Anti_IsraelSentiment_DO_Q76","Anti_IsraelSentiment_DO_Q75","Anti_IsraelSentiment_DO_Q74","Anti_IsraelSentiment_DO_Q73","ClassicAntisemitismIndex_DO_Q83","ClassicAntisemitismIndex_DO_Q82","ClassicAntisemitismIndex_DO_Q81","ClassicAntisemitismIndex_DO_Q80","ClassicAntisemitismIndex_DO_Q90","ClassicAntisemitismIndex_DO_Q79","ClassicAntisemitismIndex_DO_Q123","ClassicAntisemitismIndex_DO_Q78","ClassicAntisemitismIndex_DO_Q89","ClassicAntisemitismIndex_DO_Q77","ClassicAntisemitismIndex_DO_Q88","ClassicAntisemitismIndex_DO_Q87","ClassicAntisemitismIndex_DO_Q86","ClassicAntisemitismIndex_DO_Q85","ClassicAntisemitismIndex_DO_Q84","DVs_DO_Q136","DVs_DO_Q137","DVs_DO_Q148","DVs_DO_Q138","DVs_DO_Q155","DVs_DO_Q157","DVs_DO_Q142","JewishZionism_Pro_Israel_DO_Prompt","JewishZionism_Pro_Israel_DO_Q150","JewishZionism_Pro_Israel_DO_Q151","Non_JewishZionist_Pro_Israel_DO_Q152","Non_JewishZionist_Pro_Israel_DO_Q153","JewishAssociationTreatments_DO_Q149","JewishAssociationTreatments_DO_observant_Jew","JewishAssociationTreatments_DO_non_Evangelical","JewishAssociationTreatments_DO_zionist_christian","JewishAssociationTreatments_DO_Q166","JewishAssociationTreatments_DO_technically_Jew","JewishAssociationTreatments_DO_culturally_Jew","JewishAssociationQuestions_DO_commitment_Israel","JewishAssociationQuestions_DO_proportion_Zionist","pid","ideol","wts"
"1952",2023-06-12 12:58:37,2023-06-12 13:06:27,0,"107.77.223.18",100,470,1,2023-06-12 13:06:28,"R_10JxGK2VkolIXrs","","","","","40.7579","-73.9332","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,4,1,39,1,"",2,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,7,3,1,2,1,3,3,2,2,2,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,3,2,1,5,5,2,2,2,2,5,NA,3,3,3,2,3,3,1,4,4,2,4,4,2,1,2,4,4,1,1,1,3,NA,4,NA,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","470","","","","","","0LnJXih0BHYtV7A0xiHPC1","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0LnJXih0BHYtV7A0xiHPC1&ps_hash=326b0549edec3eb7364f6bed31673557878bd217","326b0549edec3eb7364f6bed31673557878bd217",3,4,5,2,1,1,4,3,2,5,2,3,1,NA,NA,NA,2,1,NA,NA,2,1,3,6,4,7,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,5,2,3,7,6,1,1,2,NA,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Republican","Conservative",0.761339348690028
"1953",2023-06-12 12:53:43,2023-06-12 13:06:53,0,"108.78.149.156",100,790,1,2023-06-12 13:06:54,"R_2Yc6QL1nrDSbzU2","","","","","35.7856","-80.8907","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,3,34,59,1,"",3,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,1,2,1,2,3,2,2,2,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,2,4,5,4,2,2,2,3,4,NA,2,2,3,2,3,3,2,4,4,3,4,4,2,2,2,3,4,2,1,1,NA,3,NA,3,1,2,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","790","","","","","","2hxjgy5F0d26zoxcWGBhEW","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2hxjgy5F0d26zoxcWGBhEW&ps_hash=0d4955adc01e4f0ab9f6cc303e19c016cac1a643","0d4955adc01e4f0ab9f6cc303e19c016cac1a643",3,5,2,4,1,1,2,3,4,5,3,2,1,NA,NA,NA,NA,1,NA,2,6,1,4,5,7,3,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,5,3,7,6,2,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"1954",2023-06-12 13:01:21,2023-06-12 13:08:56,0,"98.21.95.209",100,455,1,2023-06-12 13:08:56,"R_1IbEFqx0YdxLbsm","","","","","29.8378","-82.6129","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,4,10,49,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,5,2,1,2,6,1,3,2,3,2,4,3,2,1,1,4,3,2,1,4,4,3,2,1,4,3,2,4,4,3,1,3,2,2,4,NA,3,2,3,2,3,3,1,4,3,4,3,4,2,2,3,3,3,1,1,2,NA,2,4,NA,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","455","","","","","","5L1u6otrMQm2ROi08LYRiN","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5L1u6otrMQm2ROi08LYRiN&ps_hash=d865df6dc14e0739789ed3342abd978328ad2942","d865df6dc14e0739789ed3342abd978328ad2942",3,2,5,4,1,1,2,4,3,5,2,3,1,NA,NA,2,NA,1,NA,NA,6,1,4,2,3,7,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,2,4,7,5,1,1,NA,2,1,NA,1,NA,NA,2,3,NA,NA,NA,1,"Independent","Conservative",0.76096764613079
"1955",2023-06-12 12:58:56,2023-06-12 13:10:04,0,"69.122.119.244",100,667,1,2023-06-12 13:10:05,"R_3EzEiKqb8ygJ01S","","","","","40.6981","-73.7045","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,6,33,62,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,6,3,2,NA,1,2,3,3,3,2,1,2,3,4,1,1,2,3,4,4,1,2,3,4,4,3,3,4,4,4,2,2,2,2,4,NA,2,3,3,2,2,2,2,2,3,3,3,2,2,3,3,3,3,2,2,3,3,NA,NA,2,1,NA,3,1,"Qual2515-0424-GenPop4K[ND]","17035","667","","","","","","0pecOaAfHwXcynwPc721Cx","15311673","northeast","","1","","1","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0pecOaAfHwXcynwPc721Cx&ps_hash=3ad3b5afe8282e272d8fa9d30e5783986052158b","3ad3b5afe8282e272d8fa9d30e5783986052158b",5,3,4,2,1,1,2,4,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,6,1,7,3,2,5,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,4,2,6,7,5,1,1,2,NA,NA,1,1,NA,NA,NA,3,2,NA,NA,1,"Republican","Conservative",0.761339348690028
"1956",2023-06-12 13:02:06,2023-06-12 13:11:11,0,"135.135.48.158",100,544,1,2023-06-12 13:11:11,"R_r0fwRQaN9sUWYvv","","","","","44.7814","-91.4866","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,2,51,53,11,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,1,2,1,3,1,2,3,3,1,3,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,2,4,1,1,4,5,2,3,3,4,3,3,3,2,3,3,2,3,3,3,3,2,2,2,3,1,2,2,2,3,3,NA,NA,2,1,2,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","544","","","","","","1YbPIZMHgk2A1fFWnO3Y92","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1YbPIZMHgk2A1fFWnO3Y92&ps_hash=b432d767c3891599f95fa2da5d2c2befa0641e55","b432d767c3891599f95fa2da5d2c2befa0641e55",5,2,4,3,1,1,4,2,3,5,3,2,1,NA,NA,NA,NA,1,2,NA,4,1,7,6,2,5,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,6,7,3,5,2,1,1,2,NA,NA,1,1,NA,NA,2,3,NA,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1957",2023-06-12 13:01:37,2023-06-12 13:11:28,0,"208.104.57.28",100,591,1,2023-06-12 13:11:29,"R_10GEd8PvwrdkWYN","","","","","34.7487","-80.7595","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",1,2,42,44,1,"",5,"",NA,"",NA,"",NA,"",NA,"",2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,6,2,1,3,1,2,4,1,2,3,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,3,1,4,6,6,1,1,1,1,6,NA,2,1,4,4,4,4,1,4,4,4,4,4,4,1,1,4,4,1,1,1,NA,2,3,NA,1,2,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","591","","","","","","3iLRZMkbD7vVi56LeAz2TQ","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3iLRZMkbD7vVi56LeAz2TQ&ps_hash=d331eca05e38000c092d890669364e2de20c4cd7","d331eca05e38000c092d890669364e2de20c4cd7",5,4,2,3,1,1,4,3,2,5,3,2,1,NA,2,NA,NA,1,NA,NA,7,1,2,6,3,4,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,2,6,3,5,1,1,NA,2,1,NA,1,NA,NA,NA,3,NA,2,1,NA,"Republican","Conservative",0.761339348690028
"1958",2023-06-12 13:01:54,2023-06-12 13:12:01,0,"99.46.81.237",100,606,1,2023-06-12 13:12:01,"R_SDlNy4swPVXwuUF","","","","","34.011","-118.1145","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,6,5,55,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,3,1,2,1,2,2,1,2,2,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,2,4,5,5,1,2,2,1,5,NA,2,1,3,3,3,3,2,3,3,4,3,4,3,1,2,3,4,1,1,2,NA,3,NA,3,1,NA,3,4,"Qual2515-0424-GenPop4K[ND]","17035","606","","","","","","0cTSZ5I9fiv9aRSjpHQG7A","15311673","west","","1","","4","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0cTSZ5I9fiv9aRSjpHQG7A&ps_hash=f6fb72f05c49eb4d548d0291de724866233115c0","f6fb72f05c49eb4d548d0291de724866233115c0",3,4,2,5,1,1,2,3,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,4,1,2,7,5,6,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,5,7,4,2,3,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,NA,1,"Independent","Moderate",1.0982494527555
"1959",2023-06-12 13:06:33,2023-06-12 13:14:40,0,"173.95.200.78",100,487,1,2023-06-12 13:14:42,"R_1GKu57BccmDUmSO","","","","","35.5838","-80.864","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",1,3,34,53,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",6,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,7,2,2,NA,7,1,4,1,4,4,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,4,2,4,6,4,1,1,1,1,6,NA,3,2,3,1,3,3,1,4,3,4,4,4,4,1,1,4,4,2,1,1,4,NA,NA,2,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","487","","","","","","6PKcymeQVKR2XP363cEBlJ","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6PKcymeQVKR2XP363cEBlJ&ps_hash=8167416ccccc5e1020483a19c472ed50c9b26b40","8167416ccccc5e1020483a19c472ed50c9b26b40",2,4,5,3,1,1,3,2,4,5,2,3,1,NA,NA,NA,NA,1,NA,2,5,1,7,3,6,4,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,6,4,2,7,3,1,1,2,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,1,"Republican","Conservative",0.761339348690028
"1960",2023-06-12 13:09:10,2023-06-12 13:18:24,0,"69.206.56.184",100,553,1,2023-06-12 13:18:24,"R_UfkB51S1BLjqmAN","","","","","41.9698","-74.0677","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",2,3,33,48,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,3,1,1,3,1,2,2,3,2,3,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,2,2,4,2,2,3,4,3,3,2,4,4,2,4,4,4,4,1,4,4,4,4,4,3,1,4,2,3,3,2,3,NA,3,NA,3,1,4,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","553","","","","","","7JBsgZD074wLP0Ev4Z3cxS","15311673","northeast","","1","","1","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7JBsgZD074wLP0Ev4Z3cxS&ps_hash=7bb0e11a0bdd40da1ea98162ad06dff2ec411073","7bb0e11a0bdd40da1ea98162ad06dff2ec411073",5,3,2,4,1,1,3,4,2,5,3,2,1,NA,NA,2,NA,1,NA,NA,4,1,6,5,3,7,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,6,3,2,4,5,1,1,NA,2,NA,1,1,NA,NA,NA,3,2,NA,1,NA,"Independent","Liberal",1.06254965960808
"1961",2023-06-12 13:05:18,2023-06-12 13:18:30,0,"75.176.67.201",100,792,1,2023-06-12 13:18:31,"R_1ouN8SmfdXEGFVo","","","","","33.9739","-81.2345","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,2,42,45,1,"",16,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,5,2,1,3,1,1,3,1,3,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,3,2,1,5,6,1,2,1,1,5,NA,4,4,3,3,3,3,2,3,3,3,3,4,3,2,2,2,4,1,1,2,NA,3,3,NA,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","792","","","","","","2CTKU9RDFVPaFlrJhzaBLO","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2CTKU9RDFVPaFlrJhzaBLO&ps_hash=05e9587abc7d81a7794671c9e10ca74247027ce8","05e9587abc7d81a7794671c9e10ca74247027ce8",3,4,5,2,1,1,2,3,4,5,3,2,1,2,NA,NA,NA,1,NA,NA,3,1,5,6,4,2,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,2,3,6,4,5,1,1,NA,2,1,NA,1,NA,2,NA,3,NA,NA,NA,1,"Independent","Conservative",0.76096764613079
"1962",2023-06-12 13:09:29,2023-06-12 13:19:18,0,"73.152.27.47",100,588,1,2023-06-12 13:19:19,"R_1HcvqFQSi00LFoa","","","","","38.0704","-78.9067","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,5,48,43,1,"",4,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,6,1,2,NA,1,2,3,2,2,1,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,2,2,4,4,4,2,3,2,3,5,NA,4,2,4,4,4,4,1,4,4,4,4,4,4,1,3,4,4,2,1,3,3,NA,4,NA,1,3,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","588","","","","","","6BDGnhAp9x7bPX2AV64lXh","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6BDGnhAp9x7bPX2AV64lXh&ps_hash=923755c7a519cd8f10b4992d41f510188980b9d0","923755c7a519cd8f10b4992d41f510188980b9d0",5,3,2,4,1,1,3,4,2,5,2,3,1,2,NA,NA,NA,1,NA,NA,3,1,6,7,4,5,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,5,6,4,7,2,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,1,NA,"Republican","Conservative",0.761339348690028
"1963",2023-06-12 13:09:23,2023-06-12 13:19:46,0,"172.91.44.12",100,623,1,2023-06-12 13:19:47,"R_54s1j3pykIyBAqJ","","","","","34.6906","-118.1417","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",1,6,5,63,14,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,1,2,1,2,4,2,3,2,4,3,2,1,2,4,3,2,1,2,4,3,2,1,4,2,1,4,5,4,3,2,1,2,5,NA,2,2,2,1,3,3,1,2,3,3,4,4,2,1,2,3,3,2,2,1,NA,3,4,NA,1,1,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","623","","","","","","6SPXWoSpytY8ZPK1XG618Q","15311673","west","","1","","4","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6SPXWoSpytY8ZPK1XG618Q&ps_hash=e8828c2a53d023f34cf902fad4bc7fe01950237d","e8828c2a53d023f34cf902fad4bc7fe01950237d",5,3,2,4,1,1,4,3,2,5,2,3,1,NA,NA,NA,NA,1,NA,2,5,1,2,4,3,7,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,5,6,7,4,3,1,1,NA,2,1,NA,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"1964",2023-06-12 13:11:47,2023-06-12 13:19:47,0,"172.59.187.114",100,479,1,2023-06-12 13:19:47,"R_A6cZbiywtGVrlmx","","","","","41.8482","-87.6521","anonymous","EN",7,2,1,NA,NA,NA,NA,NA,"",1,3,51,55,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,6,3,1,4,1,1,4,1,3,4,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,1,4,6,6,1,1,1,1,5,NA,2,2,2,3,3,3,1,3,3,4,4,4,2,1,1,4,4,1,1,2,3,NA,4,NA,1,NA,3,2,"Qual2515-0424-GenPop4K[ND]","17035","479","","","","","","50AZ0WF8TtuZQbNd7elEWK","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=50AZ0WF8TtuZQbNd7elEWK&ps_hash=aea0678994c3c9aaa183bef6d303b61829aea270","aea0678994c3c9aaa183bef6d303b61829aea270",4,3,5,2,1,1,3,2,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,2,1,5,3,6,4,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,6,4,3,5,2,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Republican","Conservative",0.761339348690028
"1965",2023-06-12 12:50:13,2023-06-12 13:20:23,0,"23.117.19.57",100,1809,1,2023-06-12 13:20:24,"R_1igl9u8LJOZdFNj","","","","","39.632","-84.2634","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,6,36,51,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,2,3,2,NA,4,1,3,2,3,1,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,2,2,4,4,4,2,3,3,3,4,NA,2,2,3,3,3,3,2,3,4,3,4,2,1,2,2,3,3,1,1,3,4,NA,NA,2,1,NA,3,2,"Qual2515-0424-GenPop4K[ND]","17035","1809","","","","","","776lsT8M3zKBf1Ej8I0aLw","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=776lsT8M3zKBf1Ej8I0aLw&ps_hash=43a76238babf363fd1788b63940af40701cf16d5","43a76238babf363fd1788b63940af40701cf16d5",2,3,4,5,1,1,2,3,4,5,2,3,1,NA,2,NA,NA,1,NA,NA,3,1,7,2,4,6,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,4,5,7,6,3,1,1,2,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
"1966",2023-06-12 13:16:24,2023-06-12 13:20:59,0,"173.31.249.255",100,274,1,2023-06-12 13:21:00,"R_3k88ExcV5EOpkCI","","","","","30.8936","-83.3235","anonymous","EN",12,2,1,NA,NA,NA,NA,NA,"",1,5,11,31,1,"",3,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,2,2,1,3,1,2,3,2,2,3,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,2,1,5,5,2,3,2,2,5,NA,3,2,4,4,4,4,2,4,4,4,4,4,4,2,2,4,4,2,1,3,NA,2,3,NA,1,3,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","274","","","","","","0DgKExoAInmwXFCOrr1mOG","15311673","south","","1","","3","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0DgKExoAInmwXFCOrr1mOG&ps_hash=fe03467888486d6e86edbe29e204ab4096c0f865","fe03467888486d6e86edbe29e204ab4096c0f865",4,3,2,5,1,1,2,3,4,5,2,3,1,NA,NA,2,NA,1,NA,NA,7,1,3,4,6,2,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,3,5,6,7,2,1,1,NA,2,1,NA,1,NA,NA,NA,3,2,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1967",2023-06-12 13:10:15,2023-06-12 13:21:02,0,"24.118.174.209",100,647,1,2023-06-12 13:21:03,"R_1jkbHkYGwERNabC","","","","","44.7126","-92.859","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,2,24,64,1,"",4,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,1,1,1,2,3,2,2,1,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,2,1,4,5,4,3,2,3,2,4,NA,3,3,3,3,3,4,2,4,4,4,4,4,3,2,3,3,3,2,2,2,4,NA,NA,3,1,NA,4,2,"Qual2515-0424-GenPop4K[ND]","17035","647","","","","","","05I3MVwhBwUYRUqrYbm9lv","15311673","midwest","","1","","2","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=05I3MVwhBwUYRUqrYbm9lv&ps_hash=f20741fe7e29ac2848434bf41f4750470d5b79ec","f20741fe7e29ac2848434bf41f4750470d5b79ec",4,5,3,2,1,1,3,2,4,5,3,2,1,NA,NA,NA,NA,1,2,NA,7,1,3,2,6,4,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,7,6,2,4,5,1,1,2,NA,NA,1,1,NA,2,NA,3,NA,NA,NA,1,"Independent","Moderate",1.0982494527555
